No.,日付,日付S,場 R,場所,日次,Ｒ,レース名,発走時刻,クラス,年限定,芝・ダ,距離,距離.1,外回り,コース区分,コースマーク,コースグループ数,コースグループ名1,頭,頭数,フルゲート頭数,R印1,レース印2,レース印3,枠番,馬番,B,馬印1,馬印2,馬印3,馬印4,馬名,馬名S,Ｃ,性,齢,性別,年齢,騎手,斤量,馬齢斤量差,斤量体重比,所属,調教師,所属.1,降級戦,投票,マイニング値,マイニング順位,ﾏｲ差,対戦型マイニング値,対戦型マイニング順位,Tﾏ差,指数1,指数順位1,指差1,指数2,指数順位2,指差2,指数3,指数順位3,指差3,指数4,指数順位4,指差4,取消しフラグ,人気,単勝オッズ,単ｼｪｱ,複勝人気,複勝オッズ下,上,複ｼｪｱ,単複S比,指時系1・単勝,指時系1・人気,指時系2・単勝,指時系2・人気,指時系3・単勝,指時系3・人気,指時系4・単勝,指時系4・人気,指時系1・複勝下,複上1,複人1,指時系2・複勝下,複上2,複人2,指時系3・複勝下,複上3,複人3,指時系4・複勝下,複上4,複人4,着順,単勝,複勝,枠連配当,馬連配当,馬単配当,３連複配当,３連単配当,馬体重,増減,本賞金,収得賞金,キャリア(当時/取消等含),キャリア(最新),全1,全2,全3,全外,平1,平2,平3,平外,芝1,芝2,芝3,芝外,ダ1,ダ2,ダ3,ダ外,障1,障2,障3,障外,他1,他2,他3,他外,チェック騎手タイプ,チェック調教師タイプ,調教師多頭出し数,馬主多頭出し数,馬記号,馬主,馬主タイプ,生産者,生産者タイプ,産地,種牡馬,父タイプ名,母名,母父名,母父タイプ名,父母父名,父母父タイプ名,母母父名,母母父タイプ名,毛色,生年,誕生日,騎手誕生日(歳),調教師誕生日(歳),兄弟(収得1位),勝数,兄弟(収得2位),勝数.1,兄弟(収得3位),勝数.2,兄弟(収得4位),勝数.3,兄弟(収得5位),勝数.4,馬名の意味由来,チェック日,チェック馬コメント,チェック馬コメント.1,馬コメント,馬コメント.1,予想コメント,予想コメント.1,結果コメント,結果コメント.1,KOL関係者コメント,KOL関係者コメント.1,KOL次走へのメモ,KOL次走へのメモ.1,レースコメント,レースコメント.1,騎手コメント,騎手コメント.1,調教師コメント,調教師コメント.1,ワーク1,ワーク1S,ワーク2,ワーク2S,ワーク3,ワーク3S,ワーク4,ワーク4S,間隔,休明戦目,前番,前走人気,前走着順,前着差,前確定着順,前入線順位,前異常コード,前騎手,乗替,前斤量,斤量差,前馬体重,前馬体重増減,前走開催,前場所,同場,前レース印,前レース印2,前レース印3,前馬印1,前印2,前印3,前印4,前印5,前印6,前印7,前印8,前芝ダ,前距離,距離差,前芝ダ.1,今芝ダ,前走コースマーク,前走コースグループ数,前走コースグループ名1,前馬場状態,前ｸﾗｽ,前頭数,頭差,前通過1,前通過2,前通過3,前通過4,前脚質,前走決め手,前3F順,前走予想コメント,前走予想コメント.1,前走結果コメント,前走結果コメント.1,前走KOLコメント,前走KOLコメント.1,前走KOL次走メモ,前走KOL次走メモ.1,前レースコメント,前走レースコメント,レースID(旧),レースID(新),血統登録番号,トラックC,トラックコード(JV),クラスC,グレード,競走種別C,重量C,競走記号コード,性別コード,馬記号コード,見習いコード,調教師所属コード,騎手コード,調教師コード,馬主コード,前レースID(新),前レースID(旧),開催
479,260301,2026.3.1,小10,小倉,12,10,西日本新･2勝,14:40,2勝,４歳以上,芝,1200,1200,,B,,,,18,18,18,,,,6,11,B,,,,,$ララアヴリル,ララアヴリル,,セ,4,セ,4,藤懸貴志, 58 ,1.0,12.1,(栗),斉藤崇史,栗東,,1,,,,,,,,,,,,,,,,,,,,8.0,15.9,5.0,12.0,6.2,8.7,3.0,60.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,14,,,,,,,,480.0,- 2,2620,900,12.0,13.0,2,1,2,8,2,1,2,8,0,0,0,1,2,1,2,7,0,0,0,0,0,0,0,0,0,0,,,(外),フジイ興産,,Curt Leake,,米,Collected,ネイティヴダンサー系,She Is Bedazzling,Medaglia d'Oro,ニアークティック系,Johannesburg,ニアークティック系,Fusaichi Pegasus,ネイティヴダンサー系,鹿毛,2022,408,1993年 2月25日(33歳),1982年 8月29日(43歳),,,,,,,,,,,冠名＋４月（仏）。誕生月から,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.0,1.0,3.0,４着,0.5,4.0,4.0,0.0,中井裕二,替, 58 ,0.0,482,2.0,260214 1小7 10R,小倉,同場,,,,,,,,,,,,ダ,1000.0,200.0,ダ,芝,,,,良,2勝,14.0,4.0,,,1.0,1.0,逃,逃げ,9.0,,,,,,,,,,,10261C1011,202603011001121011,2022110087,0,17,43,E,14,4,A03,3,6,0,2,1138,1151,851800,2.02602141001071e+17,1026171001,1小1
480,260301,2026.3.1,小10,小倉,12,10,西日本新･2勝,14:40,2勝,４歳以上,芝,1200,1200,,B,,,,18,18,18,,,,6,12,,,,,, ベンガン,ベンガン,,牡,9,牡,9,亀田温心, 58 ,1.0,11.8,(栗),千田輝彦,栗東,,1,,,,,,,,,,,,,,,,,,,,16.0,106.8,0.7,16.0,18.2,25.8,1.0,129.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12,,,,,,,,490.0,+ 4,4149,590,45.0,46.0,4,5,4,33,1,3,4,30,1,3,4,29,0,0,0,1,0,0,0,0,3,2,0,3,0,0,,,(地),小林薫,,錦岡牧場,,新冠町,オルフェーヴル,ロイヤルチャージャー系,ジョリーダンス,ダンスインザダーク,ロイヤルチャージャー系,メジロマックイーン,トゥルビヨン系,Peterhof,ニアークティック系,芦毛,2017,305,2001年 2月 4日(25歳),1969年 8月23日(56歳),テルメディカラカラ,4.0,フラッシュアーク,2.0,スプリンクルソルト,1.0,テルヴィセクス,1.0,テーオーターナー,5.0,かかって来い（西）,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1.0,2.0,16.0,８着,0.6,8.0,8.0,0.0,松本大輝,替,57☆,1.0,486,10.0,251109 5東2 12R,東京,別場,,,,,,,,,,,,芝,1400.0,-200.0,芝,芝,,,,良,2勝,18.0,0.0,,,6.0,6.0,中,中団,9.0,,,,,,,,,,,10261C1012,202603011001121012,2017101767,0,17,43,E,14,4,A03,1,5,0,2,1176,1120,892002,2.025110905050212e+17,0525521202,1小1
481,260301,2026.3.1,小10,小倉,12,10,西日本新･2勝,14:40,2勝,４歳以上,芝,1200,1200,,B,,,,18,18,18,,,,7,13,,,,,, シュブロンレーヴル,シュブロンレーヴル,,牝,5,牝,5,小沢大仁, 56 ,1.0,13.1,(栗),杉山佳明,栗東,,1,,,,,,,,,,,,,,,,,,,,9.0,16.7,4.8,7.0,3.3,4.5,6.3,131.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,２,,420.0,670.0,7960.0,13250.0,47980.0,214260.0,426.0,0,1923,900,18.0,19.0,2,1,0,16,1,1,0,16,1,1,0,14,0,0,0,2,0,0,0,0,1,0,0,0,0,0,,,,篁真一郎,,ノーザンレーシング,,安平町,オルフェーヴル,ロイヤルチャージャー系,ルリエーヴル,ロードカナロア,ネイティヴダンサー系,メジロマックイーン,トゥルビヨン系,Flower Alley,ネイティヴダンサー系,栗毛,2021,227,2003年 1月 4日(23歳),1983年12月17日(42歳),,,,,,,,,,,金髪（仏）＋夢の仏語と両親の名前の一部の組合せ,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,10.0,11.0,４着,0.2,4.0,4.0,0.0,小沢大仁,, 56 ,0.0,426,6.0,260201 1小4 10R,小倉,同場,,,,,,,,,,,,芝,1200.0,0.0,芝,芝,,,,良,2勝,15.0,3.0,,,9.0,8.0,中,差し,4.0,,,,,,,,,,,10261C1013,202603011001121013,2021105873,0,17,43,E,14,4,A03,2,0,0,2,1185,1178,942031,2.0260201100104102e+17,1026141010,1小1
482,260301,2026.3.1,小10,小倉,12,10,西日本新･2勝,14:40,2勝,４歳以上,芝,1200,1200,,B,,,,18,18,18,,,,7,14,B,,,,, イグニション,イグニション,,牡,6,牡,6,田山旺佑, 58 ,1.0,12.7,(栗),畑端省吾,栗東,,1,,,,,,,,,,,,,,,,,,,,13.0,40.2,2.0,14.0,8.2,11.5,2.2,113.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,６,,,670.0,,,,,458.0,- 4,3791,680,29.0,30.0,3,2,1,24,1,2,1,24,1,2,1,18,0,0,0,6,0,0,0,0,2,0,0,0,0,0,,,(地),ノルマンディーサラブレッドレーシング,,岡田スタツド,,新ひだか町,スノードラゴン,ナスルーラ系,シャルマンレーヌ,ダンスインザダーク,ロイヤルチャージャー系,タヤスツヨシ,ロイヤルチャージャー系,ミルジヨージ,ナスルーラ系,栗毛,2020,601,2006年 7月20日(19歳),1982年 3月30日(43歳),アイルビーザワン,3.0,アイルチャーム,2.0,ラフカディオ,4.0,,,,,点火,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,9.0,7.0,４着,0.1,4.0,4.0,0.0,松若風馬,替, 54 ,4.0,462,-12.0,260215 1小8 10R,小倉,同場,,,,,,,,,,,,芝,1200.0,0.0,芝,芝,,,,稍重,2勝,18.0,0.0,,,9.0,8.0,中,差し,4.0,,,,,,,,,,,10261C1014,202603011001121014,2020103898,0,17,43,E,14,4,A03,1,5,0,2,1220,1188,854800,2.0260215100108102e+17,1026181009,1小1
483,260301,2026.3.1,小10,小倉,12,10,西日本新･2勝,14:40,2勝,４歳以上,芝,1200,1200,,B,,,,18,18,18,,,,7,15,,,,,, セイウンデセオ,セイウンデセオ,,牝,5,牝,5,菊沢一樹, 56 ,1.0,11.4,(美),小手川準,美浦,,1,,,,,,,,,,,,,,,,,,,,3.0,7.3,10.9,4.0,2.3,3.1,9.8,89.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,７,,,670.0,,,,,490.0,- 2,3250,900,18.0,19.0,2,3,1,13,2,3,1,13,2,3,1,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,西山茂行,,タツヤファーム,,新ひだか町,ヴィクトワールピサ,ロイヤルチャージャー系,ラソ,パイロ,ナスルーラ系,Machiavellian,ネイティヴダンサー系,バブルガムフェロー,ロイヤルチャージャー系,鹿毛,2021,228,1997年 8月27日(28歳),1971年11月16日(54歳),セイウンダマシイ,2.0,,,,,,,,,冠名＋願い（西）,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,10.0,5.0,１着,-0.1,1.0,1.0,0.0,菊沢一樹,, 56 ,0.0,492,-8.0,260201 1小4 12R,小倉,同場,,,,,,,,,,,,芝,1200.0,0.0,芝,芝,,,,良,1勝,18.0,0.0,,,11.0,9.0,中,差し,3.0,,,,,,,,,,,10261C1015,202603011001121015,2021100248,0,17,43,E,14,4,A03,2,0,0,1,1161,1171,897009,2.026020110010412e+17,1026141210,1小1
484,260301,2026.3.1,小10,小倉,12,10,西日本新･2勝,14:40,2勝,４歳以上,芝,1200,1200,,B,,,,18,18,18,,,,8,16,,,,,, モーデン,モーデン,,牡,8,牡,8,鮫島克駿, 58 ,1.0,11.8,(栗),加藤公太,栗東,,1,,,,,,,,,,,,,,,,,,,,5.0,10.1,7.9,6.0,3.2,4.4,6.4,81.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,１,1010.0,410.0,670.0,7960.0,13250.0,47980.0,214260.0,492.0,-10,3160,1590,34.0,35.0,6,2,5,22,2,0,2,22,2,0,1,4,0,0,1,18,0,0,0,0,4,2,3,0,0,0,,,(地),YGGホースクラブ,,下河辺牧場,,日高町,モーリス,ロイヤルチャージャー系,マートンパーク,フレンチデピュティ,ニアークティック系,カーネギー,ニアークティック系,サンデーサイレンス,ロイヤルチャージャー系,鹿毛,2018,126,1996年10月18日(29歳),1972年12月26日(53歳),エブライト,1.0,バークシャーシチー,1.0,,,,,,,マートン・パーク地区内の街名。母名より連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4.0,11.0,8.0,４着,0.4,4.0,4.0,0.0,荻野琢真,替, 58 ,0.0,502,8.0,260210 2京4  8R,京都,別場,,,,,,,,,,,,芝,1200.0,0.0,芝,芝,,,,良,2勝,13.0,5.0,,,10.0,9.0,後,追込,3.0,,,,,,,,,,,10261C1016,202603011001121016,2018100442,0,17,43,E,14,4,A03,1,5,0,2,1157,1215,188800,2.026021008020408e+17,0826240811,1小1
485,260301,2026.3.1,小10,小倉,12,10,西日本新･2勝,14:40,2勝,４歳以上,芝,1200,1200,,B,,,,18,18,18,,,,8,17,,,,,, シアター,シアター,,牝,5,牝,5,菱田裕二, 56 ,1.0,12.5,(栗),茶木太樹,栗東,,1,,,,,,,,,,,,,,,,,,,,7.0,13.0,6.1,8.0,4.2,5.8,4.7,76.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,９,,,670.0,,,,,448.0,- 4,2781,900,17.0,18.0,2,3,2,11,2,3,2,11,2,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,中村祐子,,宮内牧場,,浦河町,リアルスティール,ロイヤルチャージャー系,エルテアトロ,キングカメハメハ,ネイティヴダンサー系,Storm Cat,ニアークティック系,Alydar,ネイティヴダンサー系,鹿毛,2021,221,1992年 9月26日(33歳),1983年10月 1日(42歳),ロードリバーサル,4.0,ロードトラスト,3.0,ダノンテアトロ,1.0,ロードバリスタ,3.0,ロードアルティスタ,3.0,劇場。母名から,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,6.0,10.0,10着,0.6,10.0,10.0,0.0,田山旺佑,替,53▲,3.0,452,2.0,251207 5阪2 12R,阪神,別場,,,,,,,,,,,,芝,1400.0,-200.0,芝,芝,,,,良,2勝,17.0,1.0,,,6.0,5.0,中,中団,12.0,,,,,,,,,,,10261C1017,202603011001121017,2021103299,0,17,43,E,14,4,A03,2,0,0,2,1144,1181,373008,2.025120709050212e+17,0925521206,1小1
486,260301,2026.3.1,小10,小倉,12,10,西日本新･2勝,14:40,2勝,４歳以上,芝,1200,1200,,B,,,,18,18,18,,,,8,18,,,,,, ヒーローインチーフ,ヒーローインチーフ,,セ,5,セ,5,丹内祐次, 58 ,1.0,13.0,(栗),吉田直弘,栗東,,1,,,,,,,,,,,,,,,,,,,,1.0,4.4,18.0,1.0,1.6,2.0,17.4,96.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13,,,670.0,,,,,446.0,- 2,2885,900,20.0,21.0,2,3,3,13,1,2,2,10,1,2,2,9,0,0,0,1,0,0,0,0,1,1,1,3,0,0,,2.0,(地),岡田牧雄,,ハクツ牧場,,新冠町,ディスクリートキャット,ニアークティック系,カクテルラウンジ,タニノギムレット,ロイヤルチャージャー系,Private Account,その他のエクリプス系,サンデーサイレンス,ロイヤルチャージャー系,鹿毛,2021,407,1985年11月 5日(40歳),1971年 6月14日(54歳),ブルーコーラル,1.0,ジンロックカフェ,1.0,,,,,,,最高の英雄,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.0,2.0,5.0,３着,0.1,3.0,3.0,0.0,丹内祐次,, 58 ,0.0,448,2.0,260201 1小4 10R,小倉,同場,,,,,,,,,,,,芝,1200.0,0.0,芝,芝,,,,良,2勝,15.0,3.0,,,12.0,12.0,後,追込,1.0,,,,,,,,,,,10261C1018,202603011001121018,2021106661,0,17,43,E,14,4,A03,3,5,0,2,1091,1101,851009,2.02602011001041e+17,1026141002,1小1
487,260301,2026.3.1,小11,小倉,12,11,関門橋Ｓ･3勝,15:15,3勝,４歳以上,芝,2000,2000,,B,,,,17,17,18,,,,1,1,,,,,, ピンクジン,ピンクジン,,牝,6,牝,6,嶋田純次, 56 ,1.0,12.8,(美),南田美知,美浦,,1,,,,,,,,,,,,,,,,,,,,11.0,40.9,2.0,12.0,6.6,11.5,2.2,114.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13,,,,,,,,438.0,-16,6955,1500,40.0,41.0,3,4,3,31,3,4,3,31,3,4,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ミルファーム,,ミルファーム,,浦河町,ダノンバラード,ロイヤルチャージャー系,オーミチェリッシュ,キャプテンスティーヴ,その他のエクリプス系,Unbridled,ネイティヴダンサー系,ダイナガリバー,ニアークティック系,鹿毛,2020,421,1993年 3月 8日(32歳),1955年 9月30日(70歳),キュムロンニンバス,3.0,オーバースペック,1.0,オケアノス,3.0,アルトゥーロ,1.0,ホクセツ,1.0,桃色＋お酒の名,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12.0,12.0,17.0,５着,0.6,5.0,5.0,0.0,嶋田純次,, 56 ,0.0,454,8.0,260110 1中3 11R,中山,別場,,,,,,,,,,,,芝,2200.0,-200.0,芝,芝,,,,良,3勝,17.0,0.0,3.0,3.0,3.0,2.0,先,先行,6.0,,,,,,,,,,,10261C1101,202603011001121101,2020106966,0,17,67,E,14,4,A04,2,0,0,1,1134,437,629800,2.026011006010311e+17,0626131112,1小1
488,260301,2026.3.1,小11,小倉,12,11,関門橋Ｓ･3勝,15:15,3勝,４歳以上,芝,2000,2000,,B,,,,17,17,18,,,,1,2,,,,,, ロワンディシー,ロワンディシー,,牡,8,牡,8,菊沢一樹, 58 ,1.0,12.6,(栗),北出成人,栗東,,1,,,,,,,,,,,,,,,,,,,,17.0,180.2,0.4,17.0,24.1,43.1,0.6,129.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,16,,,,,,,,462.0,- 8,8067,1500,38.0,38.0,3,5,4,26,3,5,4,26,3,5,4,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,松本俊廣,,天羽禮治,,日高町,リオンディーズ,ネイティヴダンサー系,ビエンナーレ,ステイゴールド,ロイヤルチャージャー系,スペシャルウィーク,ロイヤルチャージャー系,スプレンデイドモーメント,ニアークティック系,鹿毛,2018,508,1997年 8月27日(28歳),1964年 1月11日(62歳),レディメローラ,2.0,アクイローネ,3.0,ハイコロラトゥーラ,1.0,,,,,この世の果て（仏）,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,10.0,15.0,16着,2.1,16.0,16.0,0.0,幸英明,替, 58 ,0.0,470,14.0,260214 2京5 10R,京都,別場,,,,,,,,,,,,芝,2000.0,0.0,芝,芝,,,,良,3勝,16.0,1.0,10.0,10.0,8.0,9.0,中,中団,14.0,,,,,,,,,,,10261C1102,202603011001121102,2018100043,0,17,67,E,14,4,A04,1,0,0,2,1161,1078,853002,2.02602140802051e+17,0826251010,1小1
489,260301,2026.3.1,小11,小倉,12,11,関門橋Ｓ･3勝,15:15,3勝,４歳以上,芝,2000,2000,,B,,,,17,17,18,,,,2,3,,,,,, ドラゴンヘッド,ドラゴンヘッド,,牡,6,牡,6,武藤雅, 58 ,1.0,12.7,(美),武藤善則,美浦,,1,,,,,,,,,,,,,,,,,,,,13.0,44.5,1.8,9.0,5.6,9.8,2.7,147.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,９,,,,,,,,458.0,- 2,6564,1500,31.0,32.0,3,3,4,22,3,3,4,22,3,3,4,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,杉山忠国,,明治牧場,,新ひだか町,ラブリーデイ,ネイティヴダンサー系,フリティラリア,アドマイヤムーン,ネイティヴダンサー系,ダンスインザダーク,ロイヤルチャージャー系,クロフネ,ニアークティック系,芦毛,2020,317,1998年 1月10日(28歳),1967年 3月21日(58歳),ファルヴォーレ,3.0,ジャストナウ,1.0,,,,,,,花の名前,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.0,8.0,8.0,10着,1.9,10.0,10.0,0.0,横山琉人,替, 57 ,1.0,460,0.0,260208 1小6 11R,小倉,同場,,,,,,,,,,,,芝,2000.0,0.0,芝,芝,,,,良,ｵｰﾌﾟﾝ,12.0,5.0,9.0,8.0,9.0,10.0,後,後方,8.0,,,,,,,,,,,10261C1103,202603011001121103,2020100495,0,17,67,E,14,4,A04,1,0,0,1,1169,1064,53803,2.0260208100106112e+17,1026161108,1小1
490,260301,2026.3.1,小11,小倉,12,11,関門橋Ｓ･3勝,15:15,3勝,４歳以上,芝,2000,2000,,B,,,,17,17,18,,,,2,4,,,,,, サトノクローク,サトノクローク,,牡,6,牡,6,菱田裕二, 58 ,1.0,12.1,(栗),橋口慎介,栗東,,1,,,,,,,,,,,,,,,,,,,,14.0,67.8,1.2,14.0,8.4,14.8,1.7,146.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,６,,,,,,,,480.0,+14,6790,1500,24.0,25.0,3,4,3,15,3,4,3,15,3,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,里見治,,辻牧場,,浦河町,サトノクラウン,ニアークティック系,トーコーユズキ,ディープインパクト,ロイヤルチャージャー系,Rossini,ネイティヴダンサー系,Caerleon,ニアークティック系,黒鹿,2020,421,1992年 9月26日(33歳),1975年 3月31日(50歳),パトリックハンサム,4.0,バギーウィップ,3.0,バガン,2.0,クレヴァーパッチ,2.0,,,冠名＋外套,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1.0,14.0,14.0,12着,1.2,12.0,12.0,0.0,菱田裕二,, 58 ,0.0,466,0.0,251122 4京5 10R,京都,別場,,,,,,,,,,,,芝,2400.0,-400.0,芝,芝,,,,良,3勝,16.0,1.0,13.0,13.0,13.0,11.0,後,後方,10.0,,,,,,,,,,,10261C1104,202603011001121104,2020106667,0,17,67,E,14,4,A04,1,0,0,2,1144,1154,790031,2.02511220804051e+17,0825451014,1小1
491,260301,2026.3.1,小11,小倉,12,11,関門橋Ｓ･3勝,15:15,3勝,４歳以上,芝,2000,2000,,B,,,,17,17,18,,,,3,5,,,,,, アイスグリーン,アイスグリーン,,牡,6,牡,6,亀田温心, 58 ,1.0,11.9,(栗),池添学,栗東,,1,,,,,,,,,,,,,,,,,,,,4.0,10.1,7.9,3.0,2.1,3.3,9.0,114.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,７,,,,,,,,488.0,+ 4,8764,1500,22.0,23.0,3,4,2,14,3,4,2,14,3,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,,シルクレーシング,,ノーザンファーム,,安平町,モーリス,ロイヤルチャージャー系,グリューネワルト,スペシャルウィーク,ロイヤルチャージャー系,カーネギー,ニアークティック系,エリシオ,ニアークティック系,青鹿,2020,317,2001年 2月 4日(25歳),1980年 9月 2日(45歳),ディアンドル,6.0,ミエノワールド,3.0,コリーヌヴェルト,1.0,コンジャンクション,1.0,,,緑みを帯びた水色。母名より連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1.0,14.0,3.0,８着,0.7,8.0,8.0,0.0,Ｃ．デム,替, 57 ,1.0,484,2.0,251115 4京3 10R,京都,別場,,,,,,,,,,,,芝,2000.0,0.0,芝,芝,,,,良,OP(L),16.0,1.0,2.0,4.0,3.0,3.0,先,先行,13.0,,,,,,,,,,,10261C1105,202603011001121105,2020103354,0,17,67,E,14,4,A04,1,0,0,2,1176,1144,506800,2.02511150804031e+17,0825431014,1小1
492,260301,2026.3.1,小11,小倉,12,11,関門橋Ｓ･3勝,15:15,3勝,４歳以上,芝,2000,2000,,B,,,,17,17,18,,,,3,6,,,,,, ホルトバージ,ホルトバージ,,牡,5,牡,5,小崎綾也, 58 ,1.0,12.0,(栗),寺島良,栗東,,1,,,,,,,,,,,,,,,,,,,,10.0,40.0,2.0,10.0,5.7,9.8,2.7,133.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11,,,,,,,,482.0,- 4,7197,1500,32.0,33.0,3,6,3,21,3,6,3,21,2,1,0,9,1,5,3,12,0,0,0,0,0,0,0,0,0,0,,,,YGGホースクラブ,,谷川牧場,,浦河町,キンシャサノキセキ,ロイヤルチャージャー系,プレインズウーマン,Zensational,ネイティヴダンサー系,Pleasant Colony,セントサイモン系,Seeking the Gold,ネイティヴダンサー系,鹿毛,2021,408,1995年 5月13日(30歳),1981年 6月27日(44歳),ミーナティエルナ,1.0,アイランドガール,1.0,,,,,,,世界遺産の大平原。母名より連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,13.0,14.0,６着,0.4,6.0,6.0,0.0,小崎綾也,, 58 ,0.0,486,8.0,260124 1京8 10R,京都,別場,,,,,,,,,,,,ダ,1900.0,100.0,ダ,芝,,,,良,3勝,15.0,2.0,7.0,5.0,8.0,7.0,中,中団,8.0,,,,,,,,,,,10261C1106,202603011001121106,2021102905,0,17,67,E,14,4,A04,1,0,0,2,1152,1158,188800,2.0260124080108102e+17,0826181013,1小1
493,260301,2026.3.1,小11,小倉,12,11,関門橋Ｓ･3勝,15:15,3勝,４歳以上,芝,2000,2000,,B,,,,17,17,18,,,,4,7,,,,,, マイネルニコラス,マイネルニコラス,,牡,7,牡,7,国分恭介, 58 ,1.0,11.1,(美),畠山吉宏,美浦,,1,,,,,,,,,,,,,,,,,,,,16.0,164.5,0.5,15.0,19.3,34.5,0.7,148.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10,,,4050.0,,,,,522.0,+ 2,4348,1500,34.0,35.0,3,1,2,29,3,1,2,29,3,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,サラブレッドクラブ・ラフィアン,,ビッグレッドファーム,,新冠町,キングカメハメハ,ネイティヴダンサー系,フライングメリッサ,ダンスインザダーク,ロイヤルチャージャー系,Last Tycoon,ニアークティック系,ブライアンズタイム,ロイヤルチャージャー系,栗毛,2019,313,1990年12月27日(35歳),1962年 9月 2日(63歳),コスモフリーゲン,5.0,マイネルラフレシア,3.0,マイネルディレクト,2.0,マイネルパリオート,1.0,レモンバーム,1.0,冠名＋人名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.0,15.0,13.0,11着,1.5,11.0,11.0,0.0,西塚洸二,替, 58 ,0.0,520,-2.0,260214 2京5 10R,京都,別場,,,,,,,,,,,,芝,2000.0,0.0,芝,芝,,,,良,3勝,16.0,1.0,8.0,8.0,8.0,11.0,後,後方,10.0,,,,,,,,,,,10261C1107,202603011001121107,2019100768,0,17,67,E,14,4,A04,1,0,0,1,1124,1048,546800,2.02602140802051e+17,0826251015,1小1
